JobID|Partition|Submit|Start|Elapsed|NNodes|NCPUS|ReqTRES|State
44318937.batch||2025-01-05T11:10:35|2025-01-05T11:10:35|08:50:37|1|2||COMPLETED
44318937.extern||2025-01-05T11:10:35|2025-01-05T11:10:35|08:50:39|1|2||COMPLETED
44318938|norm|2025-01-05T11:10:35|2025-01-05T11:10:50|05:52:50|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318938.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|05:52:50|1|2||COMPLETED
44318938.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|05:52:50|1|2||COMPLETED
44318939|norm|2025-01-05T11:10:36|2025-01-05T11:10:50|08:29:31|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318939.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|08:29:31|1|2||COMPLETED
44318939.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|08:29:31|1|2||COMPLETED
44318940|norm|2025-01-05T11:10:38|2025-01-05T11:10:50|06:12:24|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318940.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|06:12:24|1|2||COMPLETED
44318940.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|06:12:24|1|2||COMPLETED
44318941|norm|2025-01-05T11:10:39|2025-01-05T11:10:50|07:12:00|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318941.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|07:12:00|1|2||COMPLETED
44318941.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|07:12:00|1|2||COMPLETED
44318942|norm|2025-01-05T11:10:40|2025-01-05T11:10:50|05:03:43|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318942.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|05:03:43|1|2||COMPLETED
44318942.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|05:03:43|1|2||COMPLETED
44318943|norm|2025-01-05T11:10:41|2025-01-05T11:10:50|04:55:52|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318943.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|04:55:52|1|2||COMPLETED
44318943.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|04:55:52|1|2||COMPLETED
44318944|norm|2025-01-05T11:10:42|2025-01-05T11:10:50|05:01:08|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318944.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|05:01:08|1|2||COMPLETED
44318944.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|05:01:08|1|2||COMPLETED
44318945|norm|2025-01-05T11:10:44|2025-01-05T11:10:50|04:29:38|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318945.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|04:29:38|1|2||COMPLETED
44318945.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|04:29:38|1|2||COMPLETED
44318946|norm|2025-01-05T11:10:45|2025-01-05T11:10:50|10:19:27|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318946.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|10:19:50|1|2||CANCELLED
44318946.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|10:19:28|1|2||COMPLETED
44318947|norm|2025-01-05T11:10:46|2025-01-05T11:10:50|05:19:57|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318947.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|05:19:57|1|2||COMPLETED
44318947.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|05:19:57|1|2||COMPLETED
44318948|norm|2025-01-05T11:10:47|2025-01-05T11:10:50|05:10:35|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318948.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|05:10:35|1|2||COMPLETED
44318948.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|05:10:35|1|2||COMPLETED
44318949|norm|2025-01-05T11:10:48|2025-01-05T11:10:50|04:53:15|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318949.batch||2025-01-05T11:10:50|2025-01-05T11:10:50|04:53:15|1|2||COMPLETED
44318949.extern||2025-01-05T11:10:50|2025-01-05T11:10:50|04:53:15|1|2||COMPLETED
44318950|norm|2025-01-05T11:10:50|2025-01-05T11:11:03|07:12:45|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318950.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|07:12:45|1|2||COMPLETED
44318950.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|07:12:45|1|2||COMPLETED
44318951|norm|2025-01-05T11:10:51|2025-01-05T11:11:03|04:22:50|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318951.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|04:22:50|1|2||COMPLETED
44318951.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|04:22:50|1|2||COMPLETED
44318952|norm|2025-01-05T11:10:52|2025-01-05T11:11:03|06:48:28|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318952.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|06:48:28|1|2||COMPLETED
44318952.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|06:48:28|1|2||COMPLETED
44318953|norm|2025-01-05T11:10:53|2025-01-05T11:11:03|08:03:25|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318953.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|08:03:25|1|2||COMPLETED
44318953.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|08:03:25|1|2||COMPLETED
44318954|norm|2025-01-05T11:10:54|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318954.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:44|1|2||CANCELLED
44318954.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318955|norm|2025-01-05T11:10:56|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318955.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:41|1|2||CANCELLED
44318955.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318956|norm|2025-01-05T11:10:57|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318956.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:46|1|2||CANCELLED
44318956.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318957|norm|2025-01-05T11:10:58|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318957.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:34|1|2||CANCELLED
44318957.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318958|norm|2025-01-05T11:10:59|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318958.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:35|1|2||CANCELLED
44318958.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318959|norm|2025-01-05T11:11:00|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318959.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:35|1|2||CANCELLED
44318959.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318960|norm|2025-01-05T11:11:02|2025-01-05T11:11:03|10:19:14|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318960.batch||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:47|1|2||CANCELLED
44318960.extern||2025-01-05T11:11:03|2025-01-05T11:11:03|10:19:15|1|2||COMPLETED
44318961|norm|2025-01-05T11:11:04|2025-01-05T11:11:06|10:19:11|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318961.batch||2025-01-05T11:11:06|2025-01-05T11:11:06|10:19:44|1|2||CANCELLED
44318961.extern||2025-01-05T11:11:06|2025-01-05T11:11:06|10:19:12|1|2||COMPLETED
44318962|norm|2025-01-05T11:11:05|2025-01-05T11:11:06|10:19:11|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318962.batch||2025-01-05T11:11:06|2025-01-05T11:11:06|10:19:44|1|2||CANCELLED
44318962.extern||2025-01-05T11:11:06|2025-01-05T11:11:06|10:19:12|1|2||COMPLETED
44318963|norm|2025-01-05T11:11:06|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318963.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:32|1|2||CANCELLED
44318963.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318964|norm|2025-01-05T11:11:07|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318964.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:28|1|2||CANCELLED
44318964.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318965|norm|2025-01-05T11:11:09|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318965.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:08|1|2||CANCELLED
44318965.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318966|norm|2025-01-05T11:11:10|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318966.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:24|1|2||CANCELLED
44318966.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318967|norm|2025-01-05T11:11:11|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318967.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:33|1|2||CANCELLED
44318967.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318969|norm|2025-01-05T11:11:12|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318969.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:34|1|2||CANCELLED
44318969.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318970|norm|2025-01-05T11:11:13|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318970.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:23|1|2||CANCELLED
44318970.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318971|norm|2025-01-05T11:11:15|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318971.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:23|1|2||CANCELLED
44318971.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318972|norm|2025-01-05T11:11:16|2025-01-05T11:11:17|10:19:00|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318972.batch||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:23|1|2||CANCELLED
44318972.extern||2025-01-05T11:11:17|2025-01-05T11:11:17|10:19:01|1|2||COMPLETED
44318974|norm|2025-01-05T11:11:19|2025-01-05T11:11:19|10:18:58|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318974.batch||2025-01-05T11:11:19|2025-01-05T11:11:19|10:19:31|1|2||CANCELLED
44318974.extern||2025-01-05T11:11:19|2025-01-05T11:11:19|10:18:59|1|2||COMPLETED
44318975|norm|2025-01-05T11:11:20|2025-01-05T11:11:25|10:18:52|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318975.batch||2025-01-05T11:11:25|2025-01-05T11:11:25|10:19:25|1|2||CANCELLED
44318975.extern||2025-01-05T11:11:25|2025-01-05T11:11:25|10:18:53|1|2||COMPLETED
44318977|norm|2025-01-05T11:11:21|2025-01-05T11:11:25|10:18:52|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318977.batch||2025-01-05T11:11:25|2025-01-05T11:11:25|10:19:15|1|2||CANCELLED
44318977.extern||2025-01-05T11:11:25|2025-01-05T11:11:25|10:18:53|1|2||COMPLETED
44318978|norm|2025-01-05T11:11:22|2025-01-05T11:11:25|10:18:52|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318978.batch||2025-01-05T11:11:25|2025-01-05T11:11:25|10:19:19|1|2||CANCELLED
44318978.extern||2025-01-05T11:11:25|2025-01-05T11:11:25|10:18:53|1|2||COMPLETED
44318980|norm|2025-01-05T11:11:24|2025-01-05T11:11:25|10:18:52|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318980.batch||2025-01-05T11:11:25|2025-01-05T11:11:25|10:19:08|1|2||CANCELLED
44318980.extern||2025-01-05T11:11:25|2025-01-05T11:11:25|10:18:53|1|2||COMPLETED
44318981|norm|2025-01-05T11:11:25|2025-01-05T11:11:28|10:18:49|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318981.batch||2025-01-05T11:11:28|2025-01-05T11:11:28|10:18:59|1|2||CANCELLED
44318981.extern||2025-01-05T11:11:28|2025-01-05T11:11:28|10:18:50|1|2||COMPLETED
44318983|norm|2025-01-05T11:11:26|2025-01-05T11:11:28|10:18:49|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318983.batch||2025-01-05T11:11:28|2025-01-05T11:11:28|10:18:58|1|2||CANCELLED
44318983.extern||2025-01-05T11:11:28|2025-01-05T11:11:28|10:18:50|1|2||COMPLETED
44318984|norm|2025-01-05T11:11:27|2025-01-05T11:11:28|10:18:49|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318984.batch||2025-01-05T11:11:28|2025-01-05T11:11:28|10:19:03|1|2||CANCELLED
44318984.extern||2025-01-05T11:11:28|2025-01-05T11:11:28|10:18:50|1|2||COMPLETED
44318986|norm|2025-01-05T11:11:28|2025-01-05T11:11:31|10:18:46|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318986.batch||2025-01-05T11:11:31|2025-01-05T11:11:31|10:19:20|1|2||CANCELLED
44318986.extern||2025-01-05T11:11:31|2025-01-05T11:11:31|10:18:47|1|2||COMPLETED
44318987|norm|2025-01-05T11:11:30|2025-01-05T11:11:31|10:18:46|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318987.batch||2025-01-05T11:11:31|2025-01-05T11:11:31|10:19:18|1|2||CANCELLED
44318987.extern||2025-01-05T11:11:31|2025-01-05T11:11:31|10:18:47|1|2||COMPLETED
44318990|norm|2025-01-05T11:11:31|2025-01-05T11:11:34|10:18:43|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318990.batch||2025-01-05T11:11:34|2025-01-05T11:11:34|10:19:16|1|2||CANCELLED
44318990.extern||2025-01-05T11:11:34|2025-01-05T11:11:34|10:18:44|1|2||COMPLETED
44318992|norm|2025-01-05T11:11:32|2025-01-05T11:11:34|10:18:43|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318992.batch||2025-01-05T11:11:34|2025-01-05T11:11:34|10:19:11|1|2||CANCELLED
44318992.extern||2025-01-05T11:11:34|2025-01-05T11:11:34|10:18:44|1|2||COMPLETED
44318993|norm|2025-01-05T11:11:33|2025-01-05T11:11:34|10:18:43|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318993.batch||2025-01-05T11:11:34|2025-01-05T11:11:34|10:19:11|1|2||CANCELLED
44318993.extern||2025-01-05T11:11:34|2025-01-05T11:11:34|10:18:44|1|2||COMPLETED
44318994|norm|2025-01-05T11:11:34|2025-01-05T11:12:07|08:39:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318994.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|08:39:18|1|2||COMPLETED
44318994.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|08:39:18|1|2||COMPLETED
44318996|norm|2025-01-05T11:11:35|2025-01-05T11:12:07|09:05:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318996.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|09:05:18|1|2||COMPLETED
44318996.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|09:05:18|1|2||COMPLETED
44318998|norm|2025-01-05T11:11:37|2025-01-05T11:12:07|10:18:10|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318998.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:26|1|2||CANCELLED
44318998.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:11|1|2||COMPLETED
44318999|norm|2025-01-05T11:11:38|2025-01-05T11:12:07|10:18:10|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318999.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:26|1|2||CANCELLED
44318999.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:11|1|2||COMPLETED
44319001|norm|2025-01-05T11:11:39|2025-01-05T11:12:07|04:25:55|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319001.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|04:25:55|1|2||COMPLETED
44319001.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|04:25:55|1|2||COMPLETED
44319002|norm|2025-01-05T11:11:40|2025-01-05T11:12:07|10:18:10|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44319002.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:30|1|2||CANCELLED
44319002.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:11|1|2||COMPLETED
44319004|norm|2025-01-05T11:11:41|2025-01-05T11:12:07|04:16:01|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319004.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|04:16:01|1|2||COMPLETED
44319004.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|04:16:01|1|2||COMPLETED
44319005|norm|2025-01-05T11:11:42|2025-01-05T11:12:07|05:55:36|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319005.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|05:55:36|1|2||COMPLETED
44319005.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|05:55:36|1|2||COMPLETED
44319007|norm|2025-01-05T11:11:44|2025-01-05T11:12:07|06:24:53|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319007.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|06:24:53|1|2||COMPLETED
44319007.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|06:24:53|1|2||COMPLETED
44319008|norm|2025-01-05T11:11:45|2025-01-05T11:12:07|06:55:38|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319008.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|06:55:38|1|2||COMPLETED
44319008.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|06:55:38|1|2||COMPLETED
44319009|norm|2025-01-05T11:11:46|2025-01-05T11:12:07|07:30:36|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319009.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|07:30:36|1|2||COMPLETED
44319009.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|07:30:36|1|2||COMPLETED
44319010|norm|2025-01-05T11:11:47|2025-01-05T11:12:07|07:22:42|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319010.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|07:22:42|1|2||COMPLETED
44319010.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|07:22:42|1|2||COMPLETED
44319012|norm|2025-01-05T11:11:48|2025-01-05T11:12:07|07:47:12|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319012.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|07:47:12|1|2||COMPLETED
44319012.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|07:47:12|1|2||COMPLETED
44319013|norm|2025-01-05T11:11:50|2025-01-05T11:12:07|09:16:19|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319013.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|09:16:19|1|2||COMPLETED
44319013.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|09:16:19|1|2||COMPLETED
44319015|norm|2025-01-05T11:11:51|2025-01-05T11:12:07|09:53:50|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44319015.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|09:53:50|1|2||COMPLETED
44319015.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|09:53:50|1|2||COMPLETED
44319016|norm|2025-01-05T11:11:52|2025-01-05T11:12:07|10:18:10|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44319016.batch||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:26|1|2||CANCELLED
44319016.extern||2025-01-05T11:12:07|2025-01-05T11:12:07|10:18:11|1|2||COMPLETED
44368249|interactive|2025-01-06T07:42:57|2025-01-06T07:42:58|00:27:38|1|2|billing=1,cpu=1,mem=768M,node=1|FAILED
44368249.extern||2025-01-06T07:42:58|2025-01-06T07:42:58|00:27:38|1|2||COMPLETED
44368249.0||2025-01-06T07:42:59|2025-01-06T07:42:59|00:27:37|1|2||FAILED
44368628|interactive|2025-01-06T08:10:44|2025-01-06T08:10:46|00:06:09|1|2|billing=1,cpu=1,mem=64G,node=1|FAILED
44368628.extern||2025-01-06T08:10:46|2025-01-06T08:10:46|00:06:09|1|2||COMPLETED
44368628.0||2025-01-06T08:10:47|2025-01-06T08:10:47|00:06:08|1|2||FAILED
44368681|interactive|2025-01-06T08:17:02|2025-01-06T08:17:04|02:20:16|1|2|billing=1,cpu=1,mem=64G,node=1|CANCELLED by 61710
44368681.extern||2025-01-06T08:17:04|2025-01-06T08:17:04|02:20:16|1|2||COMPLETED
44368681.0||2025-01-06T08:17:05|2025-01-06T08:17:05|02:20:15|1|2||COMPLETED
44369361|norm|2025-01-06T09:11:16|2025-01-06T09:11:23|00:00:03|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44369361.batch||2025-01-06T09:11:23|2025-01-06T09:11:23|00:00:03|1|2||COMPLETED
44369361.extern||2025-01-06T09:11:23|2025-01-06T09:11:23|00:00:03|1|2||COMPLETED
44369400|norm|2025-01-06T09:17:24|2025-01-06T09:18:08|00:00:03|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44369400.batch||2025-01-06T09:18:08|2025-01-06T09:18:08|00:00:03|1|2||COMPLETED
44369400.extern||2025-01-06T09:18:08|2025-01-06T09:18:08|00:00:03|1|2||COMPLETED
44369573|norm|2025-01-06T09:30:33|2025-01-06T09:30:51|00:00:03|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44369573.batch||2025-01-06T09:30:51|2025-01-06T09:30:51|00:00:03|1|2||COMPLETED
44369573.extern||2025-01-06T09:30:51|2025-01-06T09:30:51|00:00:03|1|2||COMPLETED
44369641|norm|2025-01-06T09:38:24|2025-01-06T09:38:31|00:00:03|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44369641.batch||2025-01-06T09:38:31|2025-01-06T09:38:31|00:00:03|1|2||COMPLETED
44369641.extern||2025-01-06T09:38:31|2025-01-06T09:38:31|00:00:03|1|2||COMPLETED
44369809|norm|2025-01-06T09:41:16|2025-01-06T09:41:36|00:00:02|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44369809.batch||2025-01-06T09:41:36|2025-01-06T09:41:36|00:00:02|1|2||COMPLETED
44369809.extern||2025-01-06T09:41:36|2025-01-06T09:41:36|00:00:02|1|2||COMPLETED
44370374|norm|2025-01-06T09:48:11|2025-01-06T09:48:37|00:00:04|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44370374.batch||2025-01-06T09:48:37|2025-01-06T09:48:37|00:00:04|1|2||COMPLETED
44370374.extern||2025-01-06T09:48:37|2025-01-06T09:48:37|00:00:04|1|2||COMPLETED
44370743|norm|2025-01-06T09:52:40|2025-01-06T09:53:01|00:00:03|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44370743.batch||2025-01-06T09:53:01|2025-01-06T09:53:01|00:00:03|1|2||COMPLETED
44370743.extern||2025-01-06T09:53:01|2025-01-06T09:53:01|00:00:03|1|2||COMPLETED
44371484|norm|2025-01-06T10:05:41|2025-01-06T10:06:23|00:30:54|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44371484.batch||2025-01-06T10:06:23|2025-01-06T10:06:23|00:30:54|1|2||COMPLETED
44371484.extern||2025-01-06T10:06:23|2025-01-06T10:06:23|00:30:54|1|2||COMPLETED
44373742|norm|2025-01-06T10:39:16|None|00:00:00|1|0|billing=165,cpu=1,mem=769300M,node=1|CANCELLED by 61710
44378160|norm|2025-01-06T11:41:10|None|00:00:00|1|0|billing=56,cpu=1,mem=256G,node=1|CANCELLED by 61710
44378787|interactive|2025-01-06T11:52:00|2025-01-06T11:52:14|00:41:48|1|2|billing=1,cpu=1,mem=256G,node=1|CANCELLED by 61710
44378787.extern||2025-01-06T11:52:14|2025-01-06T11:52:14|00:41:48|1|2||COMPLETED
44378787.0||2025-01-06T11:52:16|2025-01-06T11:52:16|00:41:46|1|2||COMPLETED
44382211|norm|2025-01-06T12:33:50|2025-01-06T12:35:10|00:02:07|1|2|billing=1,cpu=1,mem=2G,node=1|COMPLETED
44382211.batch||2025-01-06T12:35:10|2025-01-06T12:35:10|00:02:07|1|2||COMPLETED
44382211.extern||2025-01-06T12:35:10|2025-01-06T12:35:10|00:02:07|1|2||COMPLETED
44382512|norm|2025-01-06T12:35:12|2025-01-06T12:36:42|00:01:11|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44382512.batch||2025-01-06T12:36:42|2025-01-06T12:36:42|00:01:11|1|2||COMPLETED
44382512.extern||2025-01-06T12:36:42|2025-01-06T12:36:42|00:01:11|1|2||COMPLETED
44382513|norm|2025-01-06T12:35:13|2025-01-06T12:36:42|22:37:48|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44382513.batch||2025-01-06T12:36:42|2025-01-06T12:36:42|22:37:48|1|2||COMPLETED
44382513.extern||2025-01-06T12:36:42|2025-01-06T12:36:42|22:37:48|1|2||COMPLETED
44382514|norm|2025-01-06T12:35:14|2025-01-06T12:36:42|1-00:52:29|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44382514.batch||2025-01-06T12:36:42|2025-01-06T12:36:42|1-00:52:29|1|2||COMPLETED
44382514.extern||2025-01-06T12:36:42|2025-01-06T12:36:42|1-00:52:29|1|2||COMPLETED
